34.105012,0.535506,-0.247539,8.337992
34.380150,0.467974,-0.263673,8.216310
34.653994,0.396139,-0.280365,8.099961
34.926392,0.319883,-0.297603,7.988950
35.197184,0.239098,-0.315371,7.883319
35.466205,0.153687,-0.333656,7.783159
35.733278,0.063563,-0.352431,7.689164
35.998232,-0.031350,-0.371679,7.600783
36.260856,-0.131102,-0.391439,7.520173
36.520967,-0.235747,-0.411455,7.464709
36.778540,-0.345384,-0.431278,7.454000
37.032913,-0.459704,-0.450956,7.436052
37.282927,-0.578043,-0.470708,7.382758
37.528313,-0.700167,-0.490605,7.317902
37.769193,-0.826065,-0.510760,7.238162
38.005707,-0.955773,-0.531334,7.148054
38.238104,-1.089446,-0.552511,7.052184
38.466710,-1.227364,-0.574505,6.958082
38.691874,-1.369919,-0.597073,6.888386
38.914001,-1.517602,-0.619424,6.877000
39.132730,-1.670243,-0.640559,6.882835
39.346810,-1.826693,-0.659545,6.901038
39.554363,-1.984874,-0.675730,6.953065
39.753343,-2.142138,-0.688710,7.031724
39.941930,-2.295714,-0.698458,7.131083
40.118515,-2.442880,-0.705079,6.871223
40.282048,-2.581457,-0.707806,6.569832
40.431468,-2.709313,-0.711692,6.263257
40.564147,-2.823375,-0.727599,5.998604
40.692879,-2.936163,-0.754309,5.765789
40.836349,-3.067592,-0.789371,5.506727
40.998709,-3.225818,-0.834116,5.221829
41.176207,-3.413091,-0.889226,4.958029
41.360908,-3.628678,-0.936541,4.940000
41.548136,-3.872368,-0.962262,4.950479
41.724124,-4.119666,-0.969784,5.097110
41.871959,-4.334441,-0.969946,5.326422
41.984913,-4.499576,-0.975295,5.522760
42.075092,-4.631913,-0.987240,5.674006
42.163871,-4.764882,-1.001675,5.805317
42.257144,-4.908657,-1.019283,5.935925
42.354637,-5.064327,-1.040205,6.061958
42.456518,-5.234208,-1.064500,6.179309
42.561847,-5.419194,-1.092195,6.088590
42.669099,-5.619490,-1.123088,5.961182
42.776210,-5.834452,-1.154920,5.892995
42.881402,-6.063418,-1.185567,5.881000
42.982172,-6.302169,-1.215309,5.887476
43.076177,-6.545017,-1.244614,5.920400
43.162969,-6.790515,-1.273477,5.963252
43.242679,-7.038735,-1.301937,6.009366
43.315336,-7.289451,-1.330034,6.056396
43.380982,-7.542529,-1.357798,6.103311
43.439644,-7.797819,-1.385260,6.149446
43.491346,-8.055179,-1.412448,6.194399
43.536104,-8.314468,-1.439389,6.237914
43.573927,-8.575548,-1.466106,6.279821
43.604818,-8.838281,-1.492622,6.320018
43.628778,-9.102525,-1.518958,6.358440
43.645802,-9.368142,-1.545133,6.395055
43.655879,-9.634987,-1.571165,6.429866
43.658999,-9.902916,-1.597058,6.462792
43.655150,-10.171787,-1.622824,6.494106
43.644320,-10.441398,-1.648353,6.523416
43.626514,-10.711580,-1.673481,6.551679
43.601808,-10.981891,-1.698167,6.584145
43.570359,-11.251669,-1.722398,6.622295
43.532338,-11.520485,-1.746124,6.664310
43.487934,-11.788000,-1.769305,6.709813
43.437371,-12.053855,-1.791909,6.758753
43.380899,-12.317722,-1.813903,6.810905
43.318788,-12.579293,-1.835263,6.866153
43.251326,-12.838284,-1.855967,6.924349
43.178819,-13.094437,-1.875999,6.985350
43.101580,-13.347517,-1.895348,7.049000
43.019932,-13.597319,-1.914006,7.115134
42.934199,-13.843665,-1.931974,7.183571
42.844705,-14.086403,-1.949255,7.254118
42.751770,-14.325411,-1.965858,7.326562
42.655704,-14.560598,-1.981810,7.400702
42.556805,-14.791893,-1.997135,7.476255
42.455324,-15.019322,-2.011980,7.553033
42.351492,-15.242905,-2.026555,7.630641
42.245299,-15.463045,-2.040903,7.707225
42.136498,-15.680493,-2.055019,7.781567
42.025011,-15.895603,-2.068944,7.853906
41.910849,-16.108515,-2.082714,7.924175
41.793981,-16.319411,-2.096366,7.992182
41.674369,-16.528445,-2.109932,8.057780
41.551959,-16.735775,-2.123436,8.120764
41.426685,-16.941542,-2.136901,8.180962
41.298491,-17.145850,-2.150347,8.238217
41.167322,-17.348784,-2.163793,8.292359
41.033121,-17.550411,-2.177256,8.343201
40.895830,-17.750782,-2.190750,8.390536
40.755391,-17.949936,-2.204291,8.434131
40.611751,-18.147895,-2.217888,8.473720
40.464855,-18.344667,-2.231551,8.508995
40.314655,-18.540246,-2.245291,8.539584
40.161106,-18.734616,-2.259112,8.565011
40.004165,-18.927745,-2.273022,8.584591
39.843799,-19.119593,-2.287023,8.589213
39.679978,-19.310108,-2.301118,8.586000
39.512679,-19.499227,-2.315308,8.572067
39.341886,-19.686880,-2.329595,8.569000
39.167590,-19.872988,-2.343975,8.554923
38.989789,-20.057466,-2.358448,8.552000
38.808490,-20.240221,-2.373009,8.538106
38.623708,-20.421158,-2.387654,8.535000
38.435465,-20.600173,-2.402377,8.525917
38.243794,-20.777163,-2.417173,8.521000
38.048732,-20.952021,-2.432033,8.513963
37.850329,-21.124637,-2.446950,8.511000
37.648642,-21.294902,-2.461915,8.508000
37.443734,-21.462707,-2.476919,8.506000
37.235679,-21.627943,-2.491952,8.506000
37.024560,-21.790502,-2.507006,8.507000
36.810459,-21.950285,-2.522081,8.509932
36.593468,-22.107193,-2.537184,8.512000
36.373647,-22.261150,-2.552318,8.513559
36.151018,-22.412109,-2.567484,8.515000
35.925615,-22.560014,-2.582688,8.514000
35.697473,-22.704809,-2.597931,8.513000
35.466626,-22.846438,-2.613213,8.512000
35.233117,-22.984840,-2.628537,8.508145
34.996991,-23.119953,-2.643901,8.507000
34.758302,-23.251714,-2.659305,8.503000
34.517108,-23.380057,-2.674748,8.500000
34.273472,-23.504916,-2.690227,8.497000
34.027461,-23.626227,-2.705742,8.494000
33.779148,-23.743926,-2.721290,8.489042
33.528610,-23.857948,-2.736867,8.487000
33.275926,-23.968232,-2.752473,8.484000
33.021180,-24.074720,-2.768104,8.481000
32.764458,-24.177354,-2.783758,8.478000
32.505847,-24.276080,-2.799431,8.476000
32.245439,-24.370846,-2.815123,8.473966
31.983323,-24.461604,-2.830830,8.471000
31.719592,-24.548310,-2.846551,8.469000
31.454339,-24.630920,-2.862284,8.467000
31.187653,-24.709398,-2.878029,8.465000
30.919628,-24.783707,-2.893786,8.463000
30.650351,-24.853815,-2.909553,8.461000
30.379910,-24.919693,-2.925333,8.458000
30.108391,-24.981314,-2.941126,8.454029
29.835875,-25.038653,-2.956934,8.451000
29.562441,-25.091688,-2.972763,8.447000
29.288164,-25.140398,-2.988614,8.438900
29.013114,-25.184764,-3.004486,8.436000
28.737352,-25.224768,-3.020395,8.429597
28.460979,-25.260387,-3.036275,8.420000
28.184007,-25.291612,-3.051956,8.424737
27.906732,-25.318445,-3.067469,8.433417
27.629908,-25.340888,-3.082986,8.453424
27.353706,-25.358975,-3.098593,8.462639
27.077737,-25.372738,-3.114358,8.420751
26.801682,-25.382169,-3.130364,8.368862
26.525199,-25.387221,-3.146679,8.311230
26.247940,-25.387806,-3.163386,8.252669
25.969616,-25.383800,-3.180406,8.206639
25.689898,-25.375048,-3.197415,8.196000
25.408988,-25.361463,-3.214065,8.201305
25.127985,-25.343124,-3.230013,8.209462
24.848361,-25.320286,-3.244923,8.236479
24.571889,-25.293400,-3.258545,8.280317
24.300483,-25.263089,-3.270676,8.339502
24.035953,-25.230090,-3.281231,8.411692
23.780127,-25.195227,-3.290198,8.494957
23.534430,-25.159297,-3.298119,8.585873
23.300176,-25.123039,-3.306283,8.681720
23.075966,-25.086513,-3.315177,8.774622
22.855977,-25.048735,-3.324532,8.857424
22.636283,-25.008936,-3.334471,8.933424
22.415558,-24.966751,-3.345161,9.003747
22.192135,-24.921658,-3.356704,8.918535
21.964829,-24.873145,-3.369213,8.807157
21.732780,-24.820697,-3.382866,8.713434
21.495722,-24.763850,-3.397014,8.661253
21.253054,-24.702050,-3.410363,8.654000
21.007048,-24.635765,-3.422721,8.657620
20.764140,-24.566970,-3.434415,8.687519
20.527155,-24.496771,-3.445435,8.730287
20.295743,-24.425349,-3.455780,8.780435
20.070181,-24.353088,-3.465520,8.836258
19.850541,-24.280285,-3.474676,8.896058
19.636739,-24.207166,-3.483136,8.958072
19.428516,-24.133900,-3.491458,9.022994
19.226867,-24.061060,-3.500623,9.088980
19.029442,-23.987798,-3.510710,9.150022
18.829232,-23.911291,-3.521446,9.207212
18.623327,-23.830134,-3.532700,9.255486
18.412073,-23.744171,-3.544365,9.293923
18.195322,-23.653062,-3.556404,9.327826
17.973333,-23.556638,-3.568729,9.353318
17.746447,-23.454782,-3.581235,9.371784
17.515145,-23.347471,-3.593800,9.385550
17.279986,-23.234766,-3.606286,9.402975
17.041588,-23.116810,-3.618553,9.428776
16.800595,-22.993833,-3.630461,9.464517
16.557662,-22.866138,-3.641878,9.510659
16.313435,-22.734103,-3.652683,9.567225
16.068540,-22.598167,-3.662766,9.633878
15.823566,-22.458820,-3.672046,9.710061
15.579077,-22.316596,-3.680459,9.795034
15.335604,-22.172064,-3.687919,9.887681
15.093514,-22.025741,-3.694381,9.987237
14.853479,-21.878369,-3.699880,10.092446
14.616496,-21.730914,-3.704463,10.201547
14.382721,-21.583817,-3.708180,10.313599
14.151655,-21.437083,-3.711082,10.427676
13.922875,-21.290737,-3.713207,10.542809
13.695955,-21.144777,-3.714583,10.658314
13.470487,-20.999192,-3.715228,10.773601
13.246073,-20.853967,-3.715153,10.888157
13.022322,-20.709080,-3.714358,11.001493
12.798848,-20.564511,-3.712836,11.113108
12.575271,-20.420241,-3.710570,11.222448
12.351207,-20.276258,-3.707534,11.237010
12.126276,-20.132557,-3.703695,11.013844
11.900091,-19.989147,-3.699007,10.793094
11.672259,-19.846050,-3.693417,10.575937
11.442379,-19.703307,-3.686860,10.363797
11.210045,-19.560988,-3.679296,10.158578
10.974819,-19.419170,-3.670790,9.961967
10.736458,-19.278065,-3.661454,9.774126
10.495332,-19.138216,-3.651399,9.595262
10.252084,-19.000272,-3.640777,9.424712
10.007453,-18.864871,-3.629741,9.259991
9.762327,-18.732645,-3.618452,9.097899
9.517601,-18.604144,-3.607053,8.933898
9.274198,-18.479842,-3.595681,8.763927
9.032942,-18.360082,-3.584239,8.583959
8.794625,-18.245142,-3.572108,8.398465
8.559083,-18.134924,-3.558922,8.219675
8.323797,-18.028439,-3.544779,8.046585
8.086699,-17.925018,-3.529579,7.875819
7.847184,-17.824694,-3.513194,7.710598
7.604490,-17.727515,-3.495519,7.552360
7.358081,-17.633682,-3.476479,7.404981
7.107477,-17.543483,-3.455994,7.274624
6.852462,-17.457349,-3.434565,7.180231
6.592880,-17.375715,-3.413801,7.169000
6.329979,-17.299135,-3.394390,7.174751
6.068400,-17.228594,-3.375894,7.209379
5.811280,-17.164441,-3.358353,7.256115
5.559018,-17.106319,-3.341921,7.302084
5.312439,-17.053898,-3.326591,7.356648
5.072144,-17.006788,-3.312277,7.416730
4.838596,-16.964583,-3.298843,7.481795
4.611812,-16.926840,-3.285534,7.366005
4.391546,-16.893176,-3.270448,7.193849
4.175548,-16.863261,-3.253040,7.050334
3.957834,-16.836727,-3.234315,6.926695
3.735169,-16.813686,-3.214509,6.807660
3.508336,-16.794615,-3.193691,6.700313
3.277894,-16.779953,-3.172050,6.603202
3.044675,-16.770080,-3.149750,6.517107
2.809606,-16.765301,-3.127048,6.434976
2.573551,-16.765819,-3.103868,6.332802
2.337414,-16.771746,-3.079248,6.204920
2.101200,-16.783305,-3.052588,6.067286
1.862535,-16.801131,-3.023804,5.923422
1.619688,-16.826056,-2.992513,5.774691
1.372390,-16.858962,-2.958386,5.623117
1.120301,-16.900933,-2.921088,5.470009
0.863495,-16.953171,-2.880486,5.314293
0.602212,-17.017008,-2.836506,5.160432
0.337533,-17.093666,-2.791182,5.075339
0.071078,-17.184009,-2.750479,5.055000
-0.193910,-17.286913,-2.716870,5.066006
-0.448601,-17.396824,-2.689246,5.169425
-0.687201,-17.508533,-2.667712,5.300720
-0.908879,-17.619070,-2.652382,5.443000
-1.111788,-17.724949,-2.642354,5.597173
-1.294182,-17.823066,-2.636080,5.752885
-1.454267,-17.910844,-2.630972,5.741299
-1.590753,-17.986640,-2.623015,5.530559
-1.700203,-18.048300,-2.616158,5.524000
-1.789873,-18.099852,-2.614014,5.526859
-1.884839,-18.154915,-2.607110,5.630924
-1.999054,-18.221758,-2.593225,5.753679
-2.131389,-18.301103,-2.573690,5.674397
-2.281450,-18.394534,-2.546325,5.419715
-2.447159,-18.503112,-2.505568,5.147392
-2.627842,-18.630400,-2.449832,4.885421
-2.824840,-18.784003,-2.387904,4.713611
-3.034439,-18.968692,-2.334634,4.690000
-3.247730,-19.179984,-2.292326,4.703709
-3.449904,-19.400075,-2.257478,4.826935
-3.634601,-19.617275,-2.230077,4.980451
-3.803537,-19.829015,-2.210309,5.148989
-3.956763,-20.030620,-2.195751,5.327063
-4.093457,-20.216879,-2.180896,5.504975
-4.214355,-20.386649,-2.163388,5.663435
-4.330580,-20.555623,-2.143288,5.817075
-4.450584,-20.737327,-2.119674,5.974074
-4.574440,-20.934078,-2.092778,6.118768
-4.701539,-21.147786,-2.063030,6.247347
-4.829929,-21.378308,-2.031464,6.264910
-4.957206,-21.624328,-1.999232,6.201339
-5.080887,-21.883356,-1.967693,6.187000
-5.198825,-22.152151,-1.938325,6.194642
-5.309630,-22.427191,-1.911208,6.248653
-5.411939,-22.703345,-1.885941,6.322404
-5.505733,-22.978395,-1.862372,6.417089
-5.592000,-23.253153,-1.840302,6.527530
-5.671442,-23.527957,-1.819619,6.645132
-5.744640,-23.803065,-1.800230,6.768031
-5.812080,-24.078636,-1.782065,6.894732
-5.874193,-24.354792,-1.765056,7.024560
-5.931368,-24.631645,-1.749138,7.157101
-5.983969,-24.909350,-1.734277,7.292040
-6.032346,-25.188157,-1.720442,7.429317
-6.076819,-25.468260,-1.707602,7.568854
-6.117688,-25.749868,-1.695732,7.710668
-6.155254,-26.033308,-1.684813,7.854840
-6.189816,-26.319037,-1.674858,8.001547
-6.221670,-26.607634,-1.665944,8.150946
-6.251131,-26.899823,-1.658199,8.303568
-6.278487,-27.195865,-1.651764,8.459337
-6.304019,-27.495336,-1.646617,8.618110
-6.327911,-27.796081,-1.642707,8.778057
-6.350274,-28.094709,-1.639964,8.936437
-6.371297,-28.388485,-1.638172,9.091825
-6.391105,-28.674316,-1.637191,9.241763
-6.409753,-28.948912,-1.636948,9.384134
-6.427281,-29.209354,-1.637541,9.517423
-6.443718,-29.453058,-1.639072,9.640243
-6.459322,-29.680774,-1.641298,9.752277
-6.474480,-29.895976,-1.643827,9.854485
-6.489659,-30.104280,-1.646627,9.950655
-6.505327,-30.311760,-1.649915,10.045374
-6.521710,-30.520251,-1.653768,10.137472
-6.539050,-30.731293,-1.658273,10.227722
-6.557598,-30.946034,-1.663083,10.315124
-6.577586,-31.165373,-1.667767,10.399607
-6.599137,-31.390022,-1.672197,10.485897
-6.622306,-31.620470,-1.676312,10.575480
-6.647106,-31.856969,-1.680029,10.668468
-6.673506,-32.099553,-1.683255,10.764976
-6.701427,-32.348071,-1.685888,10.865034
-6.730735,-32.602210,-1.687829,10.968517
-6.761243,-32.861527,-1.688987,11.075080
-6.792712,-33.125470,-1.689295,11.184099
-6.824857,-33.393403,-1.688685,11.294669
-6.857351,-33.664583,-1.687108,11.129207
-6.889866,-33.938471,-1.684751,10.883289
-6.922037,-34.214170,-1.681715,10.633889
-6.953404,-34.489383,-1.677784,10.384559
-6.983612,-34.762825,-1.672870,10.139807
-7.012455,-35.034965,-1.666992,9.899388
-7.039725,-35.306206,-1.660120,9.664202
-7.065205,-35.576974,-1.652226,9.434607
-7.088666,-35.847680,-1.643261,9.211246
-7.109856,-36.118732,-1.633167,8.994887
-7.128502,-36.390529,-1.621872,8.786684
-7.144297,-36.663469,-1.609287,8.588344
-7.156897,-36.937944,-1.595312,8.402791
-7.165910,-37.214346,-1.579822,8.234606
-7.170892,-37.493034,-1.562890,8.095313
-7.171354,-37.774369,-1.545194,8.000556
-7.166883,-38.058004,-1.528734,7.992000
-7.157498,-38.341841,-1.516029,7.996272
-7.144202,-38.619752,-1.508036,8.059113
-7.128915,-38.882476,-1.504113,8.168850
-7.113589,-39.121648,-1.501187,8.055892
-7.099641,-39.329588,-1.496219,7.826026
-7.086981,-39.507916,-1.489221,7.645686
-7.074489,-39.669928,-1.475970,7.452057
-7.059704,-39.840298,-1.455767,7.267811
-7.038427,-40.044592,-1.434203,7.131792
-7.008607,-40.281608,-1.414349,7.040867
-6.971837,-40.532158,-1.394512,6.996400
-6.930695,-40.778800,-1.374471,6.929516
-6.885124,-41.021898,-1.354211,6.864766
-6.835201,-41.261489,-1.333653,6.798408
-6.780899,-41.497834,-1.312811,6.741460
-6.722191,-41.731110,-1.292011,6.732000
-6.659061,-41.961524,-1.271495,6.736832
-6.591552,-42.189354,-1.250972,6.766260
-6.519627,-42.415007,-1.230212,6.801459
-6.442935,-42.639491,-1.209235,6.832069
-6.361102,-42.863616,-1.188008,6.841719
-6.273986,-43.087435,-1.166494,6.825186
-6.181443,-43.310948,-1.144661,6.804649
-6.083329,-43.534108,-1.122483,6.780883
-5.979497,-43.756836,-1.099940,6.754759
-5.869810,-43.979016,-1.077014,6.726833
-5.754130,-44.200501,-1.053693,6.697760
-5.632334,-44.421112,-1.029967,6.667566
-5.504304,-44.640647,-1.005830,6.637434
-5.369937,-44.858876,-0.981275,6.605505
-5.229139,-45.075550,-0.956300,6.576456
-5.081834,-45.290401,-0.930899,6.540860
-4.927956,-45.503144,-0.905084,6.516282
-4.767453,-45.713488,-0.878871,6.473918
-4.600309,-45.921105,-0.852373,6.454345
-4.426594,-46.125599,-0.826249,6.441000
-4.246524,-46.326581,-0.800984,6.447952
-4.061406,-46.522811,-0.776538,6.478069
-3.872667,-46.713179,-0.753011,6.519937
-3.681022,-46.897416,-0.730556,6.567874
-3.487317,-47.075246,-0.709272,6.623692
-3.292414,-47.246472,-0.689244,6.686641
-3.097183,-47.410967,-0.670521,6.756321
-2.902474,-47.568674,-0.653120,6.832004
-2.709090,-47.719606,-0.637023,6.912838
-2.517763,-47.863844,-0.622175,6.997838
-2.329127,-48.001530,-0.608493,7.085932
-2.143691,-48.132869,-0.595859,7.176000
-1.961822,-48.258123,-0.584139,7.266958
-1.783711,-48.377621,-0.573172,7.357729
-1.609349,-48.491761,-0.562740,7.447573
-1.438631,-48.600927,-0.553052,7.535021
-1.270666,-48.705955,-0.543676,7.621130
-1.105594,-48.807026,-0.533017,7.708620
-0.942405,-48.904727,-0.520374,7.767689
-0.770908,-49.004703,-0.505315,7.586618
-0.583281,-49.110633,-0.487410,7.417674
-0.379654,-49.221208,-0.467000,7.260357
-0.160523,-49.334813,-0.444439,7.124976
0.072945,-49.449548,-0.420298,7.012661
0.319372,-49.563574,-0.395032,6.915170
0.577001,-49.675143,-0.369514,6.903000
0.843885,-49.782716,-0.346231,6.909389
1.118104,-49.885483,-0.326113,6.943660
1.391669,-49.981313,-0.308387,7.013848
1.657747,-50.068931,-0.292719,7.106612
1.916737,-50.149448,-0.278833,7.216067
2.168927,-50.223787,-0.266355,7.332141
2.414700,-50.292739,-0.254382,7.452313
2.654550,-50.356894,-0.242467,7.571492
2.893036,-50.417638,-0.230679,7.690304
3.134648,-50.476134,-0.218953,7.809719
3.379747,-50.532433,-0.207319,7.926634
3.628528,-50.586526,-0.195791,8.042199
3.881091,-50.638385,-0.184406,8.156397
4.137451,-50.687969,-0.173205,8.269597
4.397540,-50.735233,-0.162238,8.382116
4.661222,-50.780135,-0.151560,8.494335
4.928296,-50.822646,-0.141228,8.606654
5.198511,-50.862749,-0.131301,8.719475
5.471568,-50.900451,-0.121838,8.833179
5.747135,-50.935779,-0.112892,8.948097
6.024847,-50.968786,-0.104514,9.064489
6.304319,-50.999549,-0.096750,9.182526
6.585147,-51.028168,-0.089637,9.302274
6.866915,-51.054767,-0.083203,9.423696
7.149200,-51.079486,-0.077468,9.546650
7.431580,-51.102483,-0.072443,9.670892
7.713665,-51.123929,-0.068128,9.796120
7.995124,-51.144005,-0.064520,9.921970
8.275724,-51.162904,-0.061609,10.048092
8.555266,-51.180817,-0.059378,10.174073
8.833561,-51.197931,-0.057808,10.299478
9.110429,-51.214431,-0.056879,10.423869
9.385701,-51.230490,-0.056566,10.546806
9.659224,-51.246278,-0.056845,10.667856
9.930861,-51.261952,-0.057690,10.786598
10.200496,-51.277664,-0.059075,10.902626
10.468038,-51.293554,-0.060974,11.015549
10.733417,-51.309752,-0.063364,11.124999
10.996598,-51.326384,-0.066221,11.230618
11.257569,-51.343564,-0.069525,11.332066
11.516370,-51.361402,-0.073267,11.428998
11.773042,-51.380002,-0.077448,11.521077
12.027791,-51.399478,-0.082116,11.607914
12.280940,-51.419957,-0.087320,11.488086
12.533317,-51.441627,-0.093045,11.323728
12.785853,-51.464703,-0.099277,11.165991
13.038660,-51.489329,-0.106020,11.015794
13.291689,-51.515634,-0.113271,10.874317
13.544893,-51.543750,-0.121028,10.743218
13.798181,-51.573801,-0.129281,10.624365
14.051481,-51.605912,-0.137976,10.522302
14.304527,-51.640174,-0.146856,10.437914
14.556988,-51.676625,-0.155727,10.369816
14.806966,-51.714986,-0.164575,10.323075
15.052286,-51.754858,-0.173333,10.291899
15.292489,-51.796074,-0.181840,10.287000
15.527364,-51.838471,-0.189966,10.268577
15.756839,-51.881867,-0.197746,10.188318
15.980956,-51.926098,-0.205151,10.087821
16.200113,-51.971084,-0.212433,9.965685
16.414832,-52.016792,-0.219793,9.845403
16.625797,-52.063329,-0.227076,9.689023
16.839305,-52.112068,-0.235066,9.510481
17.061646,-52.164588,-0.244474,9.337647
17.293284,-52.221439,-0.255274,9.169393
17.533827,-52.283057,-0.267490,9.010969
17.782628,-52.349852,-0.281028,8.867752
18.038776,-52.422172,-0.295720,8.742328
18.301221,-52.500287,-0.311254,8.649302
18.568335,-52.584219,-0.326951,8.578918
18.838468,-52.673772,-0.342424,8.531729
19.108143,-52.767861,-0.357639,8.522000
19.374050,-52.865235,-0.372524,8.526748
19.635953,-52.965638,-0.387131,8.556049
19.894104,-53.068992,-0.401503,8.589870
20.148670,-53.175216,-0.415699,8.625393
20.399895,-53.284283,-0.429835,8.661982
20.647994,-53.396193,-0.444043,8.696230
20.893547,-53.511167,-0.458541,8.622969
21.137208,-53.629544,-0.473506,8.531638
21.379954,-53.751927,-0.488982,8.433100
21.622763,-53.879013,-0.505009,8.335762
21.865708,-54.011087,-0.521607,8.240063
22.108616,-54.148320,-0.538782,8.146411
